song_id;title;title_with_featured;primary_artist_id;primary_artist_name;url
2937969;All The Way;All The Way (Ft. Hannibal Buress);1048987;Jeremih & Chance The Rapper;https://genius.com/Jeremih-and-chance-the-rapper-all-the-way-lyrics
2472231;All We Got;All We Got (Ft. Chicago Childrens Choir & Kanye West);16751;Chance the Rapper;https://genius.com/Chance-the-rapper-all-we-got-lyrics
3152571;AMaZoN;AMaZoN;1173170;LayzSqid;https://genius.com/Layzsqid-amazon-lyrics
491546;Ambitious;Ambitious (Ft. Chance the Rapper & Sulaiman);31482;Lili K.;https://genius.com/Lili-k-ambitious-lyrics
2274491;Amen BASED FREESTYLE;Amen BASED FREESTYLE;546748;Lil B & Chance The Rapper;https://genius.com/Lil-b-and-chance-the-rapper-amen-based-freestyle-lyrics
3087814;And They Say;And They Say (Ft. KAYTRANADA);16751;Chance the Rapper;https://genius.com/Chance-the-rapper-and-they-say-lyrics
2339009;Angels;Angels (Ft. Saba);16751;Chance the Rapper;https://genius.com/Chance-the-rapper-angels-lyrics
3380210;Are U Live;Are U Live (Ft. Valee);1048987;Jeremih & Chance The Rapper;https://genius.com/Jeremih-and-chance-the-rapper-are-u-live-lyrics
715833;Baby Blue;Baby Blue (Ft. Chance the Rapper);12404;Action Bronson;https://genius.com/Action-bronson-baby-blue-lyrics
2417289;Beautiful Chicago (Based Freestyle);Beautiful Chicago (Based Freestyle) (Ft. Keith Jenkins);546748;Lil B & Chance The Rapper;https://genius.com/Lil-b-and-chance-the-rapper-beautiful-chicago-based-freestyle-lyrics
365525;Beddy Bye;Beddy Bye;109851;Instrumentality;https://genius.com/Instrumentality-beddy-bye-lyrics
3627145;Best Life;Best Life (Ft. Chance the Rapper);621678;Cardi B;https://genius.com/Cardi-b-best-life-lyrics
3158333;Big B's;Big B's (Ft. Young Thug);16751;Chance the Rapper;https://genius.com/Chance-the-rapper-big-bs-lyrics
3380203;Big Kid Again;Big Kid Again;1048987;Jeremih & Chance The Rapper;https://genius.com/Jeremih-and-chance-the-rapper-big-kid-again-lyrics
2468090;Blessings;Blessings (Ft. Jamila Woods);16751;Chance the Rapper;https://genius.com/Chance-the-rapper-blessings-lyrics
2472240;Blessings (Reprise);Blessings (Reprise) (Ft. Anderson .Paak, BJ The Chicago Kid, Raury & Ty Dolla $ign);16751;Chance the Rapper;https://genius.com/Chance-the-rapper-blessings-reprise-lyrics
2425571;Blessings (The Save Money Prayer);Blessings (The Save Money Prayer);16751;Chance the Rapper;https://genius.com/Chance-the-rapper-blessings-the-save-money-prayer-lyrics
80775;Bombay State of Mind;Bombay State of Mind (Ft. Chance the Rapper, Freeway, Hassani Kwess & Uno Hype);9138;Odd Couple;https://genius.com/Odd-couple-bombay-state-of-mind-lyrics
2131719;Bonnaroo Freestyle (2015);Bonnaroo Freestyle (2015) (Ft. Chance the Rapper & Kendrick Lamar);13163;Earth, Wind & Fire;https://genius.com/Earth-wind-and-fire-bonnaroo-freestyle-2015-lyrics
84060;Bout A Dolla;Bout A Dolla (Ft. Chance the Rapper, Chuck Inglish, King Chip & Twista);19533;The O'My's;https://genius.com/The-omys-bout-a-dolla-lyrics
66831;Brain Cells;Brain Cells;16751;Chance the Rapper;https://genius.com/Chance-the-rapper-brain-cells-lyrics
3660683;Brain Cells (Demo);Brain Cells (Demo);16751;Chance the Rapper;https://genius.com/Chance-the-rapper-brain-cells-demo-lyrics
3660769;Brain Cells Live;Brain Cells Live;16751;Chance the Rapper;https://genius.com/Chance-the-rapper-brain-cells-live-lyrics
2373890;Broad Shoulders;Broad Shoulders (Ft. Chance the Rapper);63555;Taylor Bennett;https://genius.com/Taylor-bennett-broad-shoulders-lyrics
3092294;Burnthecity;Burnthecity;16751;Chance the Rapper;https://genius.com/Chance-the-rapper-burnthecity-lyrics
146887;Chain Smoker;Chain Smoker;16751;Chance the Rapper;https://genius.com/Chance-the-rapper-chain-smoker-lyrics
2945168;Chance's Australia Poem;Chance's Australia Poem;16751;Chance the Rapper;https://genius.com/Chance-the-rapper-chances-australia-poem-lyrics
